gene,SRR24710558,SRR24710556,SRR24710554,SRR24710705,SRR24710703,SRR24710564,SRR24710562,SRR24710560
TFCP2,0.643344709897611,0.5194805194805194,0.7413793103448276,,0.5797641216635631,0.6441441441441441,0.6708860759493671,
TFDP2,,,0.7878787878787878,0.9285714285714286,0.7467980295566502,,0.8639876352395672,0.8
TFIP11,,,,,0.05,,,
TFPT,0.8122641509433962,,,0.9465776293823038,0.8596491228070176,,,
TFRC,,,,0.9666666666666667,,,0.9390756302521008,
TGFBR1,,,,0.8582089552238806,,,,
TGFBR3,,,0.819047619047619,,0.7652582159624414,0.6299212598425197,,
TGFBRAP1,,,,0.8687782805429864,0.8589618021547503,,,
TGOLN2,0.965366387167335,0.9251336898395722,,0.9408127208480566,0.8582089552238806,0.9385004212299916,0.9630996309963099,0.7522935779816514
TGS1,,,,0.1746031746031746,,,0.5738963531669866,
THAP1,,,,0.6938775510204082,0.7695783132530121,,,
THAP12,0.8195050946142649,,,,,,,
THAP2,0.86,0.576271186440678,,0.8333333333333334,,,,
THAP3,,,0.0873015873015873,,0.1776470588235294,,,
THAP5,0.8798017348203222,,,,0.987335092348285,,,0.9225352112676056
THBS2,,,,,0.9745286139596427,,,
THBS3-AS1,0.38125,,0.55,,,0.4489795918367347,,
THBS4,,,,,0.8372513562386981,,,
THEM4,,,0.35555555555555557,,,0.25,,
THEMIS,,,0.6494845360824743,,0.6792009400705052,,,
THNSL1,0.34285714285714286,,,,0.4893203883495146,,,
THOC2,0.9024943310657596,0.9310344827586207,,0.9133333333333333,0.8451882845188284,0.6715328467153284,0.8737997256515775,0.8677685950413223
THOC7,0.7033444816053511,,,0.6644736842105263,,0.7958620689655173,0.8230190861769809,
THOP1,,,0.049586776859504134,,0.02557200538358008,,,
THRA,0.8700964630225081,0.9871794871794872,0.8889980353634578,0.987072945521699,0.8279717536288741,0.8524590163934426,0.912531896796144,
THRAP3,0.9191321499013807,0.7931034482758621,,,0.9608723540731238,0.9382716049382716,,0.9182692307692307
THRB,0.7510897994768962,0.9433198380566802,0.9041769041769042,0.8706293706293706,0.9667620865139949,0.9372197309417041,0.9312118902439024,0.8571428571428571
THUMPD1,,,,,,,0.8064738292011019,
THUMPD3,0.2584493041749503,,,,0.37962128043282234,0.2808988764044944,,
THUMPD3-AS1,0.33418367346938777,,0.22857142857142856,,,0.34408602150537637,,
THY1,0.8792054533460383,0.9120151371807,0.5646067415730337,0.9673539518900344,0.7899246948844456,0.9829302987197724,0.6631051752921536,
THYN1,,0.8305084745762712,,0.9473684210526315,,0.826879271070615,,
TIA1,0.3702290076335878,,0.3701067615658363,0.7117903930131004,0.7851051733939739,0.9096385542168675,0.7299771167048055,0.425
TIAL1,0.6861958266452648,0.4519230769230769,0.45933014354066987,0.6106870229007634,0.5214632325494587,0.4019138755980861,0.45454545454545453,0.5205479452054794
TIAM1,,,,,,0.9280205655526992,,
TIAM2,0.9197035206917851,0.7627118644067796,0.6388888888888888,0.9779507133592736,0.9693593314763231,,0.6625436092610213,
TIFA,,,,,0.22540983606557377,,,
TIGAR,0.3132832080200501,,0.5393258426966292,,0.4192872117400419,0.4049586776859504,,
TIGD6,0.4188034188034188,,,,0.5433070866141733,,,
TIMM10B,0.5356037151702786,0.7088607594936709,,0.6194331983805668,0.6596931659693166,0.5873015873015873,0.7333795013850416,0.7040816326530612
TIMM13,0.06323644933228594,,0.06436781609195402,,0.061001410437235545,,,
TIMM17A,0.8352764197066567,,0.8917647058823529,,,0.8801897983392646,,
TIMM21,,,0.86,,0.09357798165137615,,,
TIMM22,0.5447154471544715,,,0.10569105691056911,0.8303821062441752,0.48484848484848486,0.8199632578077158,
TIMM29,,0.2714285714285714,,,0.2361963190184049,,,
TIMM50,0.09846153846153846,0.30120481927710846,0.1164021164021164,0.14330218068535824,0.11910828025477707,,,
TIMM8A,0.296551724137931,,,,,,,
TIMM8B,,,,,,0.04299583911234397,,
TIMP2,,0.8178484107579462,,0.9051162790697674,0.894518595309058,0.9118165784832452,0.9271117166212534,0.8964705882352941
TIMP3,0.83892068683565,,0.8330019880715706,0.8817005545286506,0.867553865652725,0.8664192949907236,,0.8372703412073491
TIPRL,0.44804088586030666,0.6111111111111112,,,0.9606986899563319,0.9710144927536232,0.6619375760032428,0.6769911504424779
TIRAP,,,,,0.36363636363636365,,,
TJP1,,0.6965811965811965,0.7790697674418605,0.7651757188498403,0.8538647342995169,0.9278350515463918,,
TJP2,,,,,,0.8862876254180602,,
TK2,,0.6825396825396826,,0.8062015503875969,0.9801505817932923,,0.48062775870524765,
TKFC,0.5389447236180904,,0.16216216216216217,,0.08633093525179857,0.07936507936507936,,
TKT,0.030498533724340176,0.05660377358490566,,0.9519519519519519,0.8801313628899836,,,
TLCD4,0.8512304250559284,0.8571428571428571,,0.8586723768736617,0.7790960451977401,0.7935779816513762,0.6067251461988304,
TLCD5,0.5264423076923077,,,0.7741935483870968,0.8445945945945946,0.7681159420289855,,0.7123287671232876
TLE1,0.5870178739416745,0.6483516483516484,,,0.7715340442986054,0.5146443514644351,0.5817965496728138,0.711864406779661
TLE3,0.8727735368956743,0.6170212765957447,,0.5407407407407407,0.7045908183632734,,,
TLE4,,0.6055045871559633,0.9053708439897699,0.6998223801065719,0.9822771213748658,,,
TLE5,,,0.9909182643794148,0.9632268444035854,,,,
TLK1,0.06639344262295081,,0.896358543417367,0.9090909090909091,0.03217821782178218,0.8398133748055988,,
TLK2,,0.3111111111111111,0.17006802721088435,0.35,0.880410858400587,0.3291139240506329,,
TLN1,0.2267818574514039,0.8358974358974359,0.5362903225806451,0.4214046822742475,0.5721323011963406,0.3991031390134529,0.40643863179074446,0.4703389830508475
TLN2,0.583804143126177,0.5588235294117647,0.6081632653061224,0.592057761732852,0.4613778705636743,0.8614035087719298,0.6240556059232396,
TLNRD1,,,,,0.08089887640449438,,,
TLR4,0.35365853658536583,,,0.7887323943661971,0.2897822445561139,,,
TM2D2,0.3650107991360691,,,,0.2577777777777778,,0.32847038019451813,0.4596774193548387
TM2D3,,0.06363636363636363,,,0.033115468409586055,,,
TM4SF1,0.8820960698689956,,,,,,0.8516377649325626,
TM4SF18,,,,,0.47941176470588237,,,
TM7SF3,0.2800378429517502,,0.5934426229508196,0.4708423326133909,0.4357410881801126,0.463768115942029,0.3661769974919384,0.6445182724252492
TM9SF1,,,,0.8983957219251337,0.889261744966443,,,
TM9SF2,,,,0.8878205128205128,,0.02329450915141431,0.7991466016458397,
TM9SF3,0.42642487046632127,0.9292035398230089,0.5233494363929146,0.928817451205511,0.45697394350777315,0.8549848942598187,0.9702688728024819,0.9382716049382716
TM9SF4,0.9116409537166901,,,,0.9280397022332506,0.9034749034749034,,
TMA16,,,,0.8117647058823529,0.7596741344195519,,,
TMBIM4,0.40634005763688763,0.3631578947368421,0.5592783505154639,0.5270588235294118,0.45857418111753373,0.3159340659340659,0.9310917393109174,
TMBIM6,0.9794309221803222,0.9487179487179487,,0.9511128775834659,0.9210799584631361,,0.9478734439834025,0.9775336994508238
TMC6,,0.9093333333333333,0.271889400921659,,0.9804384485666104,,,
TMCC1,,,,,,,0.6788592684438933,
TMCC2,,0.9487179487179487,,,,,,
TMCC3,,0.5533333333333333,,,0.4107722258273848,,,
TMCO1,,,,0.14521452145214522,0.08703790360318203,0.2717391304347826,0.10960591133004927,
TMCO3,0.8940217391304348,,,,,,,
TMED10,0.9866771159874608,0.6173020527859238,0.6166832174776564,0.6753731343283582,0.596082504822674,0.6674391657010429,0.633245382585752,
TMED2,0.9772859638905067,,,,0.053171196948020985,0.9568845618915159,,0.9619377162629758
TMED4,,0.2980769230769231,0.904424778761062,0.8986587183308494,0.7871860914359304,0.9097888675623801,0.9709397066811516,0.4745762711864407
TMED5,,0.8943661971830986,,0.156,0.9165867689357622,,0.9144645340751043,
TMED7,0.7955223880597015,,,0.9405940594059405,0.933856768974542,0.9592274678111588,,
TMED8,,,,,,,0.9526892430278885,
TMEFF1,0.9671007539410555,,,,,0.9652173913043478,,
TMEFF2,0.13905683192261184,,,0.1554054054054054,0.992071611253197,0.15421686746987953,0.9377974167233175,0.8846153846153846
TMEM101,,,0.7153284671532847,,0.6891304347826087,,,
TMEM104,,,,,0.6565934065934066,,,
TMEM106B,,0.8501529051987767,,0.8758700696055685,,0.8705701078582434,0.02278521351179095,
TMEM107,,,,,0.4594222833562586,,,
TMEM108,0.8871331828442438,,0.8571428571428571,0.8823529411764706,0.5114942528735632,0.6178861788617886,0.9090909090909091,0.82
TMEM116,,,,,,0.5483870967741935,,
TMEM120B,0.7120418848167539,,,0.664,0.7697594501718213,0.6458333333333334,0.8135775862068966,
TMEM123,,,0.9749430523917996,,0.9674544750096862,,,
TMEM126A,0.9527212754260582,,,,,,,
TMEM126B,0.9448144624167459,,,,0.992072072072072,,0.9592584608751886,
TMEM127,0.5653061224489796,0.2962962962962963,0.4386503067484663,0.9514018691588785,0.5718105423987777,0.9331306990881459,0.46795907377490575,0.30837004405286345
TMEM128,,,,,,,0.9002145922746781,
TMEM130,,,0.8827738029719318,0.978875895888344,,,,
TMEM131,,0.8518518518518519,,,,0.8291814946619217,,
TMEM132B,0.4766355140186916,,0.9177718832891246,0.5163934426229508,0.5120772946859904,0.7952898550724637,0.5387155963302752,0.8502994011976048
TMEM132C,,,,0.7926829268292683,0.8166969147005445,,,
TMEM132D,,,,0.8560606060606061,,0.8863636363636364,0.9373881932021467,
TMEM135,,,0.2833333333333333,,0.6296774193548387,0.41333333333333333,0.27832783278327833,0.40384615384615385
TMEM144,0.9142244460328807,0.8843782117163412,0.9245585874799358,0.9266917293233082,0.9169301769079566,0.8655804480651731,0.9916217833632556,
TMEM147,,,,,0.9713487071977638,,0.977,
TMEM14B,0.8404748118123915,0.24336283185840707,0.080078125,0.06608695652173913,0.12683883622098724,0.05774278215223097,0.05611847233047545,0.16257668711656442
TMEM150C,0.7870239774330042,,,0.9291338582677166,,,,
TMEM151A,,,,,0.9796376186367558,,,
TMEM151B,,,0.9583333333333334,,0.9680779569892473,0.9562937062937062,0.952251552795031,0.9482071713147411
TMEM160,,,,,,,,0.738618103910016
TMEM161B-DT,0.5737885462555066,0.8547008547008547,0.4972972972972973,,0.8823529411764706,0.8933333333333333,,
TMEM163,,,,0.9285714285714286,,,,
TMEM165,,0.4891304347826087,0.9730769230769231,,0.9728375527426161,0.8361774744027304,,
TMEM167A,0.61800346220427,,,0.6627906976744186,0.6933174224343676,0.6909492273730684,0.6478243188287922,0.6027027027027027
TMEM170A,,0.65,0.7227722772277227,,0.723404255319149,,,0.8029197080291971
TMEM170B,,,,0.9200819672131147,0.8560411311053985,,,
TMEM175,0.7334384858044164,,0.7714285714285715,0.7681660899653979,,0.7522522522522522,,
TMEM178A,,,,,0.9708934446975449,,,
TMEM178B,,0.7073170731707317,,0.961038961038961,,0.9652406417112299,0.9640787949015064,
TMEM18,,0.18823529411764706,0.2606060606060606,0.29949238578680204,0.33528980190755686,0.12571428571428572,0.3301526717557252,
TMEM183A,0.811787072243346,0.3431372549019608,0.9031657355679702,0.5130674002751031,0.490050347638456,0.6162962962962963,0.5938208616780045,0.42729970326409494
TMEM184C,,,,,0.3026565464895636,0.2662337662337662,,
TMEM185A,,,,,0.9575892857142857,,,
TMEM185B,0.2722222222222222,,,,0.7227272727272728,0.6610169491525424,0.6610942249240122,
TMEM19,0.7003841229193342,,0.7452830188679245,0.5990338164251208,0.8717480602464628,0.8850174216027874,0.6013462976813763,
TMEM191C,,,0.22274881516587677,,,,,
TMEM192,,,,,0.23649459783913565,0.42592592592592593,0.09537166900420757,
TMEM196,,,,,0.9392361111111112,,,
TMEM199,0.19672131147540983,,,0.1987179487179487,0.22065727699530516,0.25,,
TMEM200C,,,0.23863636363636365,,0.34307992202729043,,,
TMEM201,,,,,0.36857142857142855,0.3333333333333333,,
TMEM219,,,0.25722543352601157,,,0.5305851063829787,0.2066768603465851,0.28996692392502754
TMEM230,0.9639814097598761,,,0.9273743016759777,0.9295548416704911,0.9093333333333333,,
TMEM232,,,,,,0.5483870967741935,,
TMEM233,,,0.7230769230769231,,0.7246376811594203,,,
TMEM234,,,,,0.301255230125523,,,
TMEM237,,0.3333333333333333,0.46405228758169936,,,,,0.34375
TMEM240,0.9102803738317757,0.8235294117647058,,,0.9011893870082343,,0.901840490797546,0.8475609756097561
TMEM241,0.39779005524861877,,,,,,,
TMEM242,0.18791946308724833,,0.6421052631578947,0.5852713178294574,0.6766528925619835,0.6268656716417911,0.297029702970297,0.4430379746835443
TMEM245,0.9048780487804878,0.9492753623188406,0.7326892109500805,,0.8176337603617182,0.8934624697336562,0.945692256118002,0.9578947368421052
TMEM248,0.893048128342246,0.7653631284916201,,,,,0.8615291992775437,
TMEM25,0.056818181818181816,,,0.03498542274052478,0.11840369393139842,0.10504201680672269,0.13225569434239529,
TMEM258,,,0.28492239467849223,,,,,
TMEM263,0.9443742098609356,,,,,,,
TMEM267,,,,,0.6819571865443425,,,
TMEM268,0.307981220657277,,0.9435215946843853,0.31494661921708184,0.38636363636363635,0.34097421203438394,,
TMEM271,0.49727520435967304,,0.40540540540540543,0.4492307692307692,0.4794816414686825,0.4119601328903654,0.387308533916849,
TMEM30A,0.9585727245237375,,0.688135593220339,0.7108768035516093,0.9948273451698588,0.6388278388278388,0.9795072257758825,
TMEM33,,,0.9427207637231504,0.41333333333333333,0.8457577243746934,0.8536082474226804,0.9524534043362495,
TMEM35A,,,0.9134199134199135,,0.9035045607297167,,0.8726945569050832,
TMEM38A,0.8792486583184258,,,0.8319502074688797,,,0.7204724409448819,
TMEM39A,,,,,0.59765625,,,
TMEM41A,,0.675,,,,,,
TMEM41B,,0.9106145251396648,0.8576271186440678,,0.8767441860465116,,0.8992616033755274,
TMEM43,0.9250645994832042,,,,,,0.8786581013561742,
TMEM47,,,,,,0.9796672828096118,,
TMEM50A,0.4916351861845656,,0.5557324840764332,0.5511811023622047,0.49536359199609564,0.49843260188087773,,0.5229759299781181
TMEM50B,0.08804581245526127,0.267515923566879,0.8333333333333334,0.9265536723163842,0.14491708723864455,0.11194029850746269,0.12602150537634407,0.8114754098360656
TMEM59,0.9658344283837057,0.960272417707151,,0.12326043737574553,0.9122448979591836,,0.9906955460646736,0.06854345165238677
TMEM59L,,,,,0.9965562913907284,,0.9946692991115499,
TMEM63A,,0.7128712871287128,,,0.929559748427673,,,
TMEM63C,,,,0.9138755980861244,0.8554033485540334,,0.9358288770053476,
TMEM64,0.773469387755102,0.5168539325842697,,0.6125,0.41350210970464135,0.49333333333333335,0.768595041322314,
TMEM65,0.695557963163597,0.4523809523809524,,0.8265765765765766,0.6824034334763949,0.580952380952381,0.5,
TMEM68,,,,0.6936936936936937,0.7220873786407767,,,
TMEM69,,0.7796610169491526,,,,,,
TMEM70,,,,0.10344827586206896,,0.037300177619893425,,
TMEM72-AS1,0.6086956521739131,,,,,,,
TMEM80,0.6884531590413944,,0.7013888888888888,0.7611940298507462,0.8499353169469599,0.7946428571428571,,
TMEM87A,0.7964721845318861,0.66996699669967,0.7351351351351352,,0.7109004739336493,0.6814814814814815,0.7400140154169587,
TMEM88B,,,0.5335892514395394,,0.5903823870220162,,0.5436479772888574,
TMEM8B,0.3076923076923077,0.53125,0.8380952380952381,0.4556213017751479,0.9014989293361885,0.5625,0.46963562753036436,0.47244094488188976
TMEM9,0.8763320246775098,0.847887323943662,0.9073684210526316,0.9083969465648855,,,0.9464460956119445,0.8195364238410596
TMEM91,,,,,0.6560891938250428,,,
TMEM97,,,,,0.11303191489361702,,,
TMEM9B,,,0.9333333333333333,,0.9538971807628525,,,
TMF1,0.8295165394402035,,0.40540540540540543,0.6559139784946236,0.7099290780141844,0.7727272727272727,,
TMOD1,0.39345887016848363,,,0.5097613882863341,0.6050269299820467,0.44660194174757284,,
TMOD2,0.9702407002188184,0.7713004484304933,0.977961432506887,0.9353721869590306,0.8723170609963062,0.9020537124802528,0.9302156781418498,0.9432098765432099
TMOD3,,0.296875,,0.7307692307692307,0.8809980806142035,0.8527131782945736,,0.725
TMPO,0.7442748091603053,,,0.7263843648208469,0.6853203568532036,0.7339449541284404,0.5,0.7014925373134329
TMSB10,0.630374972265365,,0.6791754756871036,0.7123923127899271,,0.7367363818976722,0.6459151243223032,
TMSB4X,0.8030008487802207,0.8720078163165608,0.888212927756654,0.9150757077024358,,0.8857407980204145,,
TMTC1,,,,0.7581227436823105,0.926632004621606,0.7311827956989247,,
TMTC2,,0.7663230240549829,0.9090909090909091,0.8924731182795699,0.7797487065779749,,0.8885542168674698,0.38181818181818183
TMTC3,,,0.6770186335403726,,0.6989992301770592,0.7439024390243902,0.42864610559330896,
TMTC4,,0.7425373134328358,0.961218836565097,,0.9488454706927176,,,
TMX1,0.9083333333333333,0.7888888888888889,0.8805970149253731,,0.08236536430834214,,,
TMX3,0.9422442244224423,,,,0.8548199767711963,,0.9402173913043478,
TMX4,0.7653920933246922,,0.7767676767676768,0.8273615635179153,0.8145788001243395,0.958041958041958,,0.9385113268608414
TNFAIP1,,,,,0.8660990712074303,,,
TNFAIP8L1,0.9189814814814815,,0.8671875,0.7817258883248731,0.8463508322663252,0.7733333333333333,0.88125,
TNFAIP8L3,,,,,0.9407783417935702,,,
TNFRSF11A,,,,0.4,,,,
TNFSF13B,,,0.3275862068965517,,0.41975308641975306,0.23333333333333334,0.5665529010238908,
TNIK,0.8890701468189234,0.8691588785046729,0.8560606060606061,0.7124600638977636,0.6152522935779816,0.734375,0.75,0.3684210526315789
TNIP1,,,,,,,0.9116397621070518,
TNKS,0.9469777306468717,0.8403755868544601,0.8527131782945736,,0.9290294997862334,0.9383561643835616,0.9801288936627283,
TNKS2,0.9705093833780161,,,,0.9666893269884432,,,
TNNI3K,,,,0.6944444444444444,,,,
TNNT1,,,,,,,0.5481049562682215,
TNNT2,0.8842832469775475,,,0.8571428571428571,,0.8648648648648649,,
TNPO1,,0.7575757575757576,0.7789115646258503,,0.8754598003152917,0.8379629629629629,,0.9050279329608939
TNPO2,,,,,,0.7321711568938193,,0.8488964346349746
TNPO3,0.6180758017492711,0.6779661016949152,,,,0.5697674418604651,0.4905450500556173,
TNR,0.9203539823008849,,,0.9673704414587332,,,0.9629513343799058,0.9326424870466321
TNRC6A,,0.9471698113207547,0.726890756302521,0.649171270718232,0.8550209880529545,0.9383561643835616,0.8,0.6574074074074074
TNRC6B,,0.7389033942558747,0.9552631578947368,,0.8125746120175089,0.9527720739219713,0.9248956884561892,
TNRC6C,,0.8005540166204986,0.59,0.7471698113207547,,0.8350253807106599,0.7874354561101549,
TNS2-AS1,,0.24074074074074073,0.3,0.4642857142857143,0.5858895705521472,0.5714285714285714,,
TNS3,,0.8113207547169812,,,,0.8102893890675241,,
TOB1,,,,0.9354838709677419,0.9531656548135299,,,
TOB1-AS1,,,,0.7111111111111111,,,,
TOB2,,0.6975476839237057,0.8590604026845637,0.935251798561151,0.9606025492468134,,,0.7058823529411765
TOGARAM1,,0.34050179211469533,0.9064748201438849,0.9140127388535032,0.867603550295858,0.8171206225680934,0.9621036349574633,0.8260869565217391
TOLLIP,0.5532224532224532,0.7774566473988439,0.7065139584824625,0.6616989567809239,0.6843054720384847,0.5692208628461043,0.5601060425998721,0.8151848151848152
TOM1L1,0.6982758620689655,,,,0.7642585551330798,,,
TOM1L2,0.988759187202767,,,,,,0.990036231884058,
TOMM20,0.7897518014411529,0.5396678966789668,0.8177802319160685,0.8080607862570202,0.7865307677652886,0.7899397803754871,0.7767433369843009,0.7055793991416309
TOMM22,,,0.9423076923076923,,,,,
TOMM34,0.9730033745781778,,,0.975,,,,
TOMM7,,,,0.0032803867403314916,,,,
TOMM70,,,0.8765432098765432,0.9315707620528771,,0.9523809523809523,0.9832402234636871,
TOP1,0.7933884297520661,0.4872611464968153,0.8253424657534246,0.8176100628930818,0.9255852842809364,0.8803827751196173,,0.7698744769874477
TOP2B,,,0.9774590163934426,0.9253294289897511,0.8932500743383883,0.9714656290531777,,0.9261992619926199
TOP3A,,,,,0.1047040971168437,,,
TOPBP1,0.061068702290076333,,,,,,,
TOR1A,0.7253218884120172,,,0.637223974763407,0.7238949391415759,0.680161943319838,,0.7272727272727273
